Timestamp,Signal Type,Price,Additional Info
2025-07-06 15:41:50,RANGE | Signal: HOLD,106758.25,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106797.49,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106788.39,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106791.99,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106797.19,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106799.99,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106807.71,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106816.86,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106811.84,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106860.38,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106820.0,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106788.39,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106772.1,
2025-07-06 15:41:50,RANGE | Signal: HOLD,106773.5,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106775.05,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106775.04,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106787.68,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106787.68,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106800.97,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106800.97,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106802.63,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106802.63,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106802.63,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106802.62,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106778.5,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106794.99,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106811.54,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106828.61,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106845.5,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106863.69,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106887.77,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106862.76,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106881.07,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106876.46,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106888.02,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106900.44,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106891.46,
